"journal","model","term","Estimate","Std_Error","z_value","p_value","Odds_Ratio","CI_95_Lower","CI_95_Upper","significance","status","error"
"The Economic Journal","m3_prior_expertise_similarity","absdiff.expertise_model_z",0.0329799591168029,0.124033714917842,0.265895116812781,0.790319985986415,1.03352982618322,0.810482019811515,1.3179612570045,"","ok",NA
"The Economic Journal","m4_full","edges",-4.76712020376616,0.148930577386942,-32.0090090793145,8.17051883332338e-225,0.00850483712543574,0.00635175494198034,0.0113877590037563,"***","ok",NA
"The Economic Journal","m4_full","edgecov.prior",6.44826083809265,0.671034907147013,9.60942682625591,7.29539529130606e-22,631.602877393723,169.530426838872,2353.10086909166,"***","ok",NA
"The Economic Journal","m4_full","nodecov.expertise_model_z",-0.149269929996077,0.110311689974179,-1.35316510907426,0.176002889082895,0.861336582936242,0.693862931971675,1.06923237273405,"","ok",NA
"The Economic Journal","m4_full","absdiff.expertise_model_z",0.0611827736708637,0.126822851759383,0.48242704545821,0.629502612373269,1.06309320187829,0.829120303317742,1.36309188347874,"","ok",NA
"The Economic Journal","m4_full","nodecov.leadership_model_z",0.0203503587997363,0.0576984959284806,0.35270172076862,0.724312069181109,1.02055883916656,0.911431632447,1.14275202562884,"","ok",NA
"The Economic Journal","m4_full","absdiff.leadership_model_z",-0.0940626418939067,0.090372937199503,-1.04082753984479,0.297955596049292,0.91022574219049,0.76246886905344,1.08661603820596,"","ok",NA
"The New England Journal of Medicine","m0_edges","edges",-3.66655727475529,0.0163296467090578,-224.533778353057,0,0.0255643295844303,0.0247590702512475,0.0263957790203551,"***","ok",NA
"The New England Journal of Medicine","m1_prior","edges",-3.72642889879523,0.0168217947620382,-221.523859463835,0,0.0240786698514299,0.0232977237450374,0.0248857934860549,"***","ok",NA
"The New England Journal of Medicine","m1_prior","edgecov.prior",4.17464517385605,0.107632759171018,38.7860090739005,0,65.0167659193327,52.6509860016235,80.2868126815127,"***","ok",NA
"The New England Journal of Medicine","m2_prior_expertise","edges",-3.86407776178815,0.0192472026653719,-200.760486028451,0,0.0209822641626235,0.0202054627288821,0.0217889298204889,"***","ok",NA
"The New England Journal of Medicine","m2_prior_expertise","edgecov.prior",5.21747789657395,0.120655423835609,43.2427961438574,0,184.468348620969,145.618948174461,233.682306248901,"***","ok",NA
"The New England Journal of Medicine","m2_prior_expertise","nodecov.expertise_model_z",-0.406047221191821,0.0148300894434675,-27.3799576691482,4.75200778585606e-165,0.666278704207529,0.6471907559381,0.685929623696485,"***","ok",NA
